,1015.1.23.M03.S.11A,1015.1.31.M02.S,1015.2.07.M02.S,1015.2.09.M02.SA,1015.2.02.M02.S,1015.2.22.M02.SB,1015.2.17.M02.S,1015.2.25.M02.S,1015.2.29.M02.S,1015.2.10.M02.SA,1015.2.01.M02.S,1015.3.4.M02.S,1015.3.8.M02.S,1015.2.03.M02.S,1015.1.27.M02.S430P,1015.2.16.M02.SB,1015.1.30.M02.S630P,1015.2.11.M02.S,1015.3.6.M02.S,1015.2.24.M02.S,1015.2.20.M02.SB,1015.2.06.M02.S,1015.1.19.M02.S4P,1015.2.13.M02.S,1015.2.20.M02.SA,1015.3.5.M02.S,1015.1.28.M02.S11P,1015.2.18.M02.S,1015.1.24.M02.S5P,1015.1.24.M02.S1030A,1015.2.05.M02.S,1015.2.09.M02.SB,1015.2.27.M02.S,1015.1.25.M02.S345P,1015.1.26.M02.S850P,1015.1.20.M02.S750P,1015.1.29.M02.S4P,1015.2.19.M02.S,1015.2.02.M02.RH.b,1015.1.21.M02.S140P,1015.1.22.M02.S645P,1015.2.08.M02.S,1015.1.23.M02.S430P,1015.3.1.M02.S,1015.2.16.M02.SA,1015.2.21.M02.S,1015.2.22.M02.SA,1015.2.10.M02.SB
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,0.1,893.4126200060538,417.5866135642764,76.4286011878357,843.9539766457968,300.98990290282813,88.43978314516386,555.680153568772,3048.4080450924407,819.9217369085846,807.5988329984244,500.9040295325324,451.30918835829453,679.0193467981347,0.1,901.3528099169023,0.1,700.4348725631012,0.1,3734.399971858756,538.3995269867601,4781.4742197396745,0.1,733.1417754420853,108.95714306658705,315.60277443042736,0.1,2740.971862602255,91.23248980358214,15.181744856697968,292.77828078204504,937.8324027259953,419.5106141947872,984.9558754919867,244.91345770247972,0.1,0.1,114.26832052206451,0.1,0.1,0.1,7992.081281588333,71.59578445632853,420.4170782763937,887.6722616997316,511.8968196493306,385.28336795847036,559.2347772342298
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__,795.9148871816224,974.5317166750842,746.8284627998561,780.7967735883158,793.0723202936008,737.4774159321754,530.7613990954804,623.6129977891649,445.7199408978961,946.2596993578765,886.2121142571677,694.8945117354923,744.8801928645903,748.142114223867,485.72477916686216,820.4664811748473,497.0891253616295,767.6777812388235,1044.9094030812696,439.20909305177,514.557165164201,605.2502440754964,508.45289336324413,707.7192852075833,451.71895592586856,961.8975361145649,506.2238138460827,471.9680552566296,657.0996123629801,336.1241587060327,436.44984204823226,1008.4013860414386,953.0477934823689,950.6137088173945,660.9836710776812,565.5831696174972,688.8317781097179,461.770247890889,0.8999999999999999,357.83463183607813,447.6294965378947,213.26147350436997,588.7694179148189,560.3669208677685,656.7940162972093,600.4970774448409,670.8415544196693,641.0450295910542
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,662.9730250499646,919.8097391067345,675.7331302848374,667.146537679772,761.3023729416491,655.1131214060417,457.48903161562475,586.8463492479652,708.9035222853483,887.9313307273513,835.9203994214861,641.0101186116397,677.7710895317707,705.3847053699221,400.9729455151786,790.683157768633,406.68997988824515,724.2061873516675,840.3407172848706,778.3064159907381,492.9431246062858,1032.724015367246,421.1251172762834,677.1867708109424,393.03656547726047,846.0644080003534,413.14632078512045,697.4847091312978,564.3925829763664,285.2643653612251,400.2227118803004,953.2372238832668,849.9420204441307,909.6234472798773,584.4486387898988,459.7881015299872,558.208309861933,402.0972781649705,0.30000000000000004,138.5867112237639,371.2844434308881,1020.0817876648994,504.5946297292058,518.7140874367261,651.0898697033176,562.5618936786475,608.0918472454667,601.9428263596839
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,669.2190002924442,911.57147789105,673.7067268706904,670.8089018755998,752.7217400124769,654.8997055677518,459.3929414678365,581.8318060672763,662.7632638765335,880.6956695255443,828.5065354734137,637.3211561038144,675.1911917166193,699.1701640621718,405.3170586508708,781.3527279800912,411.67446409750085,717.7702240683087,852.9567010692576,721.1142515364377,487.52307992454575,959.7645417144122,425.4681781242725,669.8503708026273,394.1161991145925,847.0216967315292,418.37193973326174,656.4435935518533,567.0427637275287,287.12540100518737,398.2561460016295,944.4980458409433,849.1760271349757,899.7660193730233,584.6563445064489,465.8916030271704,565.9026834942293,403.15459855749566,0.1,164.84109349990857,375.0291389724996,892.8923217126792,507.1321409558136,515.4746763017919,640.9541566175973,558.1053886674433,606.1081457248671,596.9803814135397
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus,1289.2710799861259,461.4741779283762,653.1889739349449,1086.7903661766595,271.3153222097717,769.906953848772,697.8806375783768,313.308356861694,0.8999999999999999,501.4398185634097,425.09529865713193,481.7702784842752,612.4449052074519,361.9740976450042,825.2649907684117,262.4120011639657,883.4919143370455,367.2910606655096,2011.6233532918568,0.8999999999999999,183.7243340576308,0.8999999999999999,849.1205095900424,258.85336203948845,556.1852923332307,1090.4962832677681,910.5300129854818,0.8999999999999999,884.4513588899615,488.3639804818515,327.10923691118114,462.5158603555194,960.6790915571346,347.460549184083,717.9357872632747,1036.4512101830212,1281.1513713099948,565.3214757441781,512.7911832552924,2273.4162826556126,741.850271952017,0.8999999999999999,803.8722845061442,370.0341238893604,121.12363234694241,327.7001690817933,575.318059437811,335.4969725324405
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella],776.4794235802623,926.9359714501775,716.7759170039346,758.0377208410468,751.5280324334565,710.4791739095834,514.4131405833575,593.5413033851511,360.4734012152094,901.1886943044856,843.0463888563875,664.2300262228317,714.0689397392324,711.7678216479576,474.661391749157,776.8079328631745,486.57396458255874,730.2650675355588,1026.0093411362648,337.64128979508234,487.82312740113883,474.0549253436559,496.5657313752265,671.1266538166184,436.99524436172203,928.5346368815144,495.73944479472357,393.4109762105935,637.2990051874284,326.7527465247407,417.7150027438146,958.8299721164489,917.423398273,901.457542418164,637.3834990079449,554.2666041004511,675.4399237367485,446.6494996889523,0.2,384.2213653236706,437.0462364058497,0.2,571.2718918609307,535.242492224909,617.8499912199211,572.0976039451606,643.6018352884525,610.4207728916476
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella,625.4950824597811,880.4549838462657,643.8105505508113,631.3943156536412,730.0472784150137,622.8549999636404,433.42665941521864,561.5570427467492,708.3316140223615,849.4042228890468,800.1002846970637,612.0491810895571,646.1616131078617,675.1270865309874,377.8822342648672,758.5349410263907,382.8374421301298,693.1828011438266,789.3218484280541,782.565715207035,472.6038100453639,1036.1858003855853,397.0379794355306,649.1635245336422,372.7800339859995,803.4816676705005,388.7939553263794,693.6642800734832,534.4820521543767,269.7564535363763,381.88878613594807,912.60296521184,808.4562160813248,871.9837023915796,555.3723405204412,432.4711510612491,524.831327583486,381.40907252386637,0.4,151.7631601660576,350.1111384911956,1064.7269489807861,477.7274150729051,495.4686554086661,626.451570687029,538.0569351540855,579.4845044563091,575.8675196765067
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus],410.3586892006331,795.9927603343963,530.7908998261357,448.11215370368063,682.4490550576617,491.1130628928414,315.4344778583005,504.61137142963236,1147.0238630180518,758.7903911880826,722.4164667858082,527.2048972480275,539.7314407321337,609.0476799881819,240.5933613223789,714.4001898573292,236.26765838885223,626.0441946485987,457.13584329520154,1346.9415299281043,440.0631914871783,1747.9770421844046,255.62674992099528,603.0746617442187,278.45099314402864,617.7301035319301,237.84621259400876,1070.1404083252128,385.1024254249398,187.65147590690125,324.65248278761675,827.6227054223382,643.7271060861125,810.1119733230676,432.80058672234543,260.83671918873455,312.8570480598745,285.5030742097071,0.5,39.162834891576416,226.50415516779367,2503.051057150519,342.04616763457676,430.0305653924285,621.1600823135278,479.0297394815411,479.805725602829,515.1641030113811
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,732.5297419295847,838.7968820105607,658.4941362598496,709.5965358176187,675.7461678621139,656.7898199374259,480.218850856131,537.6959527960071,236.24174631654125,817.2565863277,763.0632175676419,606.1041736134387,654.7317862226921,644.3414946402339,448.99046066274366,697.4287043183888,461.4665142948864,660.9502844993617,977.8525396736298,197.53742007894337,438.97278773824,289.77818736151073,469.2521010598393,604.1937735461765,406.7248289692614,861.1771851830302,470.4937329580101,273.6483364337542,595.5986654305843,306.5139608343962,381.964421005057,867.163922293549,846.9810166472016,811.5460634138774,590.125121012181,526.6334979902664,642.3487781617667,415.60540729314226,0.6,415.1247686601652,412.8296501675397,18.11273231031698,534.2598990398981,487.7977003816598,548.543937371306,519.1264784900492,590.8967595257542,553.4298210627036
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D,976.1678159657297,419.2700833224178,530.7070252525722,837.221612340903,249.5489359729744,611.3800780971427,540.5104487020371,280.8588069842531,0.1,444.40562451033577,385.071948716567,405.70932898581077,502.02829039428167,327.24037754157837,621.7322339163737,236.02168077476398,662.5937279287623,332.89628650977954,1497.2578731521542,0.1,169.10113164544816,0.1,640.8440595364226,238.35940420356337,433.60306750825515,857.7844302265253,682.0741416084929,0.1,683.4850359490148,374.3076814997138,271.93389956584633,423.3594797734523,766.1471353247048,320.0135998266345,567.4544730251405,775.0041745655725,956.629246155406,440.9879062750308,14.025245484112984,1584.1330312955145,560.3329499379553,0.1,620.3689152509904,314.2411311157933,58.68616627919752,288.62659725981945,468.7244304478011,298.1014333136476
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,507.9536239851864,590.8923024963326,461.20832650021634,493.48656255256134,477.199195451829,458.9280649060466,334.31197458902517,378.62094113264214,187.42353745169044,575.2427309674972,537.4931246793263,425.6106739573357,458.9128241670668,453.83933455975495,311.03071049195376,492.79617938351237,319.3609426149003,465.5744737921133,675.4948342236917,161.76328802041928,309.9017158412266,234.36085364807292,325.185089068052,426.4684929807714,283.46824736264574,600.9989657323638,325.5219597314722,213.7405386692504,414.46186097543716,212.99638917198217,268.0028393120152,611.0091473508783,592.1180431683799,572.8294893131432,412.10639542641036,364.2106697750405,444.08723970783035,289.6851769399683,0.30000000000000004,274.2044947802676,286.13090265033026,0.30000000000000004,371.68145585345155,342.69761316346825,389.27691619806626,365.3138416372625,413.96258870711586,389.5805029598973
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__,429.37350301382867,524.8209161196862,402.44032076942534,421.07630615834165,426.9907677943931,397.50390818099515,286.2010004364171,335.8531262649395,237.6057686247537,509.6392064745655,477.2620470708393,374.3514338689363,401.3584101793264,402.90815389391423,262.0652786097179,441.7137960770087,268.2276400327728,413.425595674534,563.9523061421721,234.8741006300246,277.0464308757367,322.62948683248766,274.3161594609158,381.0550261266701,243.5481428672227,518.5383258610207,273.1652658552836,252.04657857334513,354.34281809930826,181.28489216225933,235.14301715932362,543.0486594586605,513.6692683571556,511.8357129413715,356.29629612565634,305.2115921238991,371.73649720185534,248.96472489837808,0.8999999999999999,194.38663111825917,241.49671820109037,117.62335441279147,317.5049138655681,301.863964494731,353.44463048144917,323.42516116049427,361.4841963461205,345.25235405847593
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus,621.1200512846574,370.6967729822801,389.2763594491044,548.8360235393003,255.63009560223662,428.26717128092866,358.71081873496854,243.52411213645735,52.41765581804089,378.67996505140326,339.0100058815671,317.9522480377515,374.54934256173624,287.2789698370162,392.1157113590575,253.33422925037786,414.50948843456786,293.3291188070677,923.7928945063798,61.92970899845885,169.46860773456424,79.87731529795782,405.4499316290644,235.98916908478273,292.02178769881016,588.9128639420076,425.79606644509107,48.60926625878501,451.28713838848313,243.24708528928664,208.29788682875022,378.31442124726067,541.4244798158699,316.9057688139645,393.6361997457713,482.23038946339597,593.715614850918,297.3826107883607,30.047016008337206,868.7281152002079,355.0138802571247,116.60337340530228,408.35656591693686,249.90543537270003,137.45246432445117,243.6293911909959,345.65755980272365,255.04940978145473
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__,408.6622569310209,510.2655348873665,388.37036066447826,402.4348573409067,416.42170309311274,382.3943845424001,273.92741645987394,326.3640637356215,259.7654738774875,494.98677458703804,463.97288833869027,362.48640842651605,387.70517422447375,391.6593190382648,249.06372326543467,431.0880122928106,254.55550601460595,401.923253215197,533.758467356192,263.7179156993003,270.08895634427677,359.49120695013096,260.84519042832386,371.4052959437091,233.47012540967305,497.9905079593399,259.1401888966486,270.19548293036456,338.9484085501294,173.06652307820337,227.45252078941573,528.1333536680999,494.47648838692356,498.8762480823474,342.4826405710846,289.36163486144073,352.25522030987037,238.6939721684562,0.30000000000000004,169.12958520997057,229.69081701560089,174.3566453366823,303.6005343336621,292.47589813432893,346.7520620243563,314.0347352171533,348.9569787334612,335.3672799296021
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister,484.73541399093125,435.59909647048653,376.4354417918785,451.02422057359945,335.83739160150594,389.4924391682326,300.7704045289648,281.3012369124715,217.37885252177205,430.55280048378205,396.8949564358915,332.3303737857337,369.8986895100661,335.49951107669847,301.11274661787155,343.5102994914016,313.51323215436116,343.67219190407843,680.2791218347251,224.07960018885876,219.35958419983154,303.7131779864542,313.1713294374463,302.88206147798974,250.6034474320561,520.3013759913458,320.76099425016054,223.57720593835688,375.2768422686548,196.9882732655544,212.21356375726654,448.6049875551422,498.4711733583345,406.80236142793103,353.05915610061584,361.0087633761311,442.27058915297334,255.71905506081214,80.86002843198213,453.8103544293479,274.9247569656474,177.33287560817087,337.8722351302347,265.3626749506879,271.4317800089069,274.5736155062639,336.5094983325292,291.07586283302476
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,426.5343304518136,487.8475223536983,383.1453743928264,413.09342930598166,392.94541342258105,382.21991562439916,279.5395847913866,312.7358105040145,132.55536753557038,475.3485705399212,443.80347988428343,352.5954435533629,380.9355549931983,374.7556842592502,261.45515987636435,405.53640177557384,268.7392185002889,384.41328603387717,569.5365233792965,107.06045189659699,255.2676781798051,159.25835276332748,273.24665738194057,351.35009201935327,236.73855858735575,501.208781862378,274.00156096026444,156.06035752196578,346.71375878788,178.44810144863084,222.21735269133816,504.3377621702687,492.88402311784336,471.9292458828966,343.4389125964339,306.70500540442794,374.1053372559255,241.90591430994402,0.4,242.54891089179094,240.38893593161578,30.69371986864933,311.0127070201397,283.76185165726264,318.8614059548806,301.94948867064096,343.80772923943755,321.89425605716264
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella,413.93977263712736,482.6889600323103,376.4227279287483,402.3304891052135,389.95951870136287,374.4266316819656,272.6016073234417,309.2686358579835,156.36253937228946,469.84637111525547,439.0621784645514,347.5053421678802,374.59142233534965,370.7244766792893,253.42513731685563,402.74027239521706,260.17329462551186,380.3150235653112,550.1491003118867,136.25562143586768,253.23529408408208,196.66423152027704,264.97288660745113,348.4783376703343,231.18312606186515,490.24570322215584,265.1816239496011,177.4510593087266,337.9349891288377,173.63103434274032,218.79399709885357,499.1385465150408,483.1293707370328,468.07390123624333,336.196228092659,296.67957384436835,361.72672213096865,236.25680034278884,0.2,221.74008688162542,233.155834539429,0.2,303.04157521922497,279.82810500541086,318.34569992743803,298.3704160879445,337.8746932307162,318.2059539535707
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium,354.4067936945044,458.01624663572204,344.5021899536011,351.41053659269187,375.57641089229696,337.4796111955715,239.76550272800708,292.69958163683987,273.6958114248857,443.5715863952182,416.38939532278175,323.2788352348977,344.45028974354693,351.44972404769567,215.477852695861,389.2366234956666,219.702888597407,360.71649797100196,458.587336010606,287.4679633005805,243.4565110542438,387.27257981400686,225.87017146154213,334.66955464204426,204.87843877192017,438.3047056075361,223.5136085492401,277.96823198361267,296.3932212895104,150.84720983125376,202.51418356727714,474.2597310536668,436.87039429473396,449.53531929328994,301.8703946987342,249.32081997667305,303.2560872504848,209.50745237698433,0.1,123.80549375472042,198.9700392873632,272.6755317807112,265.32511571664935,261.0949148098273,315.6300520633125,281.28587644871016,309.6981671636885,300.5901166745747
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira,371.15365549472523,454.55317931497893,348.3163060335061,364.1202265208674,369.9271949590534,343.9430683340428,247.52154240016625,290.87159315638434,209.2145244234319,441.3610828139987,413.3575334733761,324.10669522122134,347.411384922229,348.9569951817898,226.50121769481615,382.70818826585827,231.79698763843854,358.06944016193137,487.2360402537749,207.65457582371064,240.0133032986431,285.3735135309288,237.10106779467804,330.1122741825644,210.66357499937143,448.59935122415044,236.05557146681303,220.53278539209813,306.4376358369342,156.74772541806038,203.5628195427735,470.35252733442496,444.483580210781,443.4092367340038,308.2654159761032,263.7334638814577,321.20298688089287,215.3514039595293,0.7999999999999999,166.7096850485411,208.73851103539542,132.31020061410388,274.5708390558786,261.36326963151566,306.380697363757,280.0871513816711,312.877562959686,299.00112267889386
