,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__.2,133.0,248.0,289.0,354.25,305.4,311.1666666666667,278.7142857142857,282.625,408.1111111111111,433.9,577.3636363636364,703.0,759.7692307692307,749.6428571428571,748.5333333333333,712.5625,691.1176470588235,686.0,669.6315789473684,665.1,652.0952380952381,632.8636363636364,605.4347826086956,586.0833333333334,566.0,560.684,549.524,534.7005700851957,515.5405700851957,523.4205700851958,511.66057008519573,512.3805700851957,505.6205700851957,452.7405700851957,435.7405700851957,359.58057008519575,278.5405700851957,230.66057008519573,218.34057008519574,208.22057008519573,221.4605700851957,219.38057008519573,211.10057008519573,211.22057008519573,212.54057008519572,205.78057008519573,200.50057008519573,208.82057008519573,206.22057008519573,212.14057008519572,224.6565700851957,232.6565700851957,258.36,275.52000000000004,264.72,263.76000000000005,262.00000000000006,260.56000000000006,261.08000000000004,259.48,263.96000000000004,268.16,261.12000000000006,253.04000000000005,240.72000000000003,233.36000000000004,234.08000000000004,226.20000000000005,217.56000000000003,207.56000000000003,212.04000000000005,213.04000000000005,215.32000000000005,215.44000000000003,208.12000000000003,206.92000000000004,204.12000000000003,188.72000000000003,176.92000000000004,178.84000000000003,182.24000000000004,186.44000000000003,184.00000000000003,201.36000000000004,193.3292376165017,186.1692376165017,181.6892376165017,180.0892376165017,182.0892376165017,175.6892376165017,163.0892376165017,150.5332376165017,145.1732376165017,157.21323761650171,145.4932376165017,132.10301516857749,127.24037982272154,116.5732407441943,114.6132407441943,113.6532407441943,106.6132407441943,99.7732407441943,90.9332407441943,88.6532407441943,99.1332407441943,152.1332407441943,183.9332407441943,206.4532407441943,193.9332407441943,212.40400312769262,231.08400312769263,255.72400312769264,282.20400312769266,298.04400312769263,312.28400312769264,313.92400312769263,320.96000312769263,338.7200031276926,322.9200031276926,336.5600031276926,345.8302255756168,358.13286092147274,367.88,374.96,400.88,406.84,420.88,421.92,416.32,402.444,345.26549342937165,311.3731268569316,287.09712685693165,286.1705141984917,278.82100465533165,263.00332066237166,238.20120575497168,210.60520575497168,191.4038949330357,176.68789493303572,174.85189493303574,167.81589493303574,147.61989493303577,148.68107996599977,143.05330974299974,146.96011953259975,141.72008119703975,149.08961828863974,149.96961828863974,133.67814230975972,133.83636213303973,133.54426802223972,141.15112125651973,145.80522161107973,145.84122161107973,148.3001133234681,146.13715178328815,147.24353673550814,142.21000935836813,133.91182441452412,138.37880651144414,140.87755653656413,144.10669110887213,150.85729652600813,156.68379315704814,163.52902477160814,172.39737274612813,188.9468381277281,195.94474802648412,191.12165305820415,177.97484326860413,175.2247750178041,161.1435590328761,157.3542953277161,155.0265785399961,151.2219199969161,145.75124338947614,143.5570959661561,145.53432713831614,146.24843491823611,144.48936823018812,147.30816040196814,146.55777544974814,151.75791548532814,167.96560997233212,181.15631186837214,177.65967675065215,175.26654217834414,171.4372475831441,169.20675095210413,162.87751933754413,192.36517136302413
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__.515,40.0,202.0,217.0,204.25,179.6,186.5,179.42857142857142,183.375,268.6666666666667,271.3,303.0,324.4166666666667,318.6923076923077,373.35714285714283,362.1333333333333,345.9375,354.0,359.1111111111111,383.94736842105266,404.3,415.0,412.22727272727275,396.2608695652174,384.9583333333333,375.32,373.724,359.444,349.5770206058167,357.1370206058167,355.6970206058167,351.7370206058167,349.85702060581673,343.97702060581673,307.5770206058167,298.6170206058167,274.45702060581675,252.85702060581673,244.97702060581673,204.05702060581672,203.3770206058167,212.17702060581672,203.05702060581672,190.53702060581674,160.81702060581674,134.61702060581672,120.45702060581672,107.01702060581673,106.65702060581673,104.25702060581672,105.13702060581673,107.65302060581672,113.45302060581673,127.72,117.64,116.32,112.04,112.12,110.88,111.36,111.48,118.52,121.8,123.84,122.8,120.36,113.2,106.24,104.96,116.04,133.16,133.76,134.8,136.96,135.44,131.16,129.36,128.36,120.24,120.76,121.56,129.12,132.68,132.12,131.44,128.484,121.884,117.80799999999999,114.008,114.648,109.60799999999999,103.928,100.692,97.892,88.53199999999998,66.81199999999998,55.25199999999999,53.503407963180756,49.913429339089156,49.15342933908915,46.953429339089155,50.79342933908915,46.75342933908915,40.79342933908915,40.43342933908915,46.51342933908915,58.35342933908915,65.71342933908915,75.15342933908916,78.19342933908915,88.42942933908917,94.58942933908916,103.82542933908917,116.70542933908916,122.74542933908917,136.66542933908917,139.30542933908916,142.66142933908918,147.90142933908916,146.50142933908919,156.54142933908918,159.10142933908918,160.45002137590842,166.08,169.04,174.52,173.56,176.32,181.04,176.96,170.8,151.04,138.92,132.0,136.32,133.4,136.16,134.16,127.92,123.92,113.08,111.76,108.48,107.04,108.04,101.68,106.56,114.52,121.56,122.44,124.2,125.72,128.44,129.0,131.8,133.56,135.176289509332,134.256289509332,131.136289509332,125.016289509332,119.376289509332,112.576289509332,108.656289509332,104.496289509332,110.176289509332,111.416289509332,114.496289509332,121.536289509332,125.616289509332,126.936289509332,129.336289509332,127.576289509332,125.456289509332,117.656289509332,117.816289509332,114.096289509332,112.696289509332,112.936289509332,111.776289509332,114.416289509332,111.776289509332,110.88,112.04,116.32,125.48,136.72,149.56,151.56,152.4,146.6,144.76,140.52,145.08
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii.39,145.0,310.0,338.3333333333333,367.0,326.4,354.3333333333333,358.0,350.875,482.3333333333333,506.5,747.5454545454545,933.6666666666666,1091.3846153846155,1279.857142857143,1283.8666666666666,1224.125,1192.2941176470588,1181.6666666666667,1186.4736842105262,1203.8,1189.6190476190477,1178.3636363636363,1133.5217391304348,1094.875,1064.0,1058.208376421464,1040.768376421464,1024.9723764214639,1031.5723764214638,1034.5323764214638,1024.212376421464,1015.2123764214639,1008.2923764214638,952.2923764214638,926.5323764214638,803.6123764214639,687.6123764214639,575.4123764214638,436.69237642146385,393.4123764214639,400.9723764214639,392.4123764214639,368.9723764214639,345.05237642146386,300.5323764214638,281.01237642146384,247.37237642146385,243.49237642146386,241.33237642146386,238.89237642146384,243.60399999999998,273.844,309.43999999999994,292.35999999999996,284.76,278.52,289.31999999999994,288.03999999999996,286.87999999999994,293.28,307.87999999999994,315.28,317.4,311.71999999999997,311.35999999999996,302.71999999999997,287.87999999999994,285.43999999999994,293.59999999999997,310.71999999999997,318.56,319.2,329.4,325.64,325.32,326.68,318.0,296.48,300.56,305.28,323.12,318.44,317.92,322.6,313.14795373084957,300.8279537308496,290.26795373084957,281.8279537308496,285.3479537308496,275.9879537308496,264.5079537308496,260.5919537308496,250.1119537308496,227.1119537308496,194.3519537308496,169.8395156563248,165.1778124180076,152.98237150623848,151.3423715062385,142.26237150623848,148.58237150623847,129.42237150623848,116.74237150623848,116.30237150623849,129.5023715062385,141.9423715062385,159.98237150623848,171.0223715062385,173.0223715062385,196.0344177753889,205.4744177753889,221.3144177753889,238.0744177753889,252.0744177753889,275.8744177753889,287.1144177753889,294.71041777538886,308.15041777538886,313.83041777538887,337.99041777538895,341.78285584991374,348.164559088231,360.6000000000001,371.24000000000007,394.88000000000005,394.4800000000001,411.24000000000007,413.44000000000005,403.32000000000005,383.6000000000001,350.1600000000001,319.8040000000001,308.84569743876807,298.1256974387681,275.04569743876806,259.9296974387681,244.0136974387681,226.41769743876813,204.13769743876813,179.74169743876814,167.94908462311648,164.54221594859646,147.58637668757484,129.78637668757486,104.50637668757484,100.86637668757484,94.47037668757484,82.15037668757485,84.19037668757484,59.55037668757485,47.590376687574846,26.990376687574845,23.430376687574846,22.310376687574845,22.270376687574846,22.234376687574844,22.983800026910846,19.586102588142843,19.466102588142846,21.801636303046845,21.87763630304684,21.913636303046843,21.913636303046843,27.720081392526843,33.63868218328684,33.67129499893852,29.51816367345852,32.05916891956812,35.14671579702812,35.14671579702812,35.026715797028125,35.102715797028125,35.02271579702812,21.742715797028122,26.522524192948122,27.521945606592123,33.41244953335212,33.41244953335212,33.41244953335212,33.37244953335212,33.37244953335212,35.09924232873612,35.255969839166916,51.41596983916692,61.36043612426292,74.80043612426292,74.84043612426291,74.91643612426292,69.10999103478292,63.22739024402292,63.19139024402291,78.63139024402291
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__producta.10,4.0,13.5,11.0,9.25,7.6,7.166666666666667,6.1571428571428575,5.4,5.133333333333334,4.92,6.109090909090909,6.683333333333334,6.861538461538462,7.442857142857143,6.953333333333333,7.74138332531875,7.403654894417647,7.6590074002833335,7.466428063426316,7.443106660255,7.23153015262381,7.039187872959091,6.950527530656522,6.7442555502125,6.5144853282040005,6.386184369311841,5.47018436931184,5.27673069495344,5.156730694953441,5.120730694953441,4.92473069495344,5.0807306949534405,5.116730694953441,5.0007306949534405,4.88473069495344,4.16873069495344,3.6527306949534397,3.2967306949534394,2.7007306949534393,2.8167306949534394,2.31424536674944,2.31424536674944,2.27424536674944,2.1942453667494397,2.1142453667494396,2.35424536674944,2.92632928236544,2.7663292823654397,2.7263292823654397,2.92632928236544,3.0546302412576,3.2106302412576,3.4040839156160003,3.4040839156160003,3.4040839156160003,3.5200839156160004,3.4800839156160004,3.444083915616,3.6000839156160005,3.6760839156160006,3.7120839156160006,3.748083915616001,3.784083915616001,3.784083915616001,3.7040839156160015,3.4640839156160013,3.388083915616001,2.952083915616001,2.9120839156160008,2.7520839156160006,2.432083915616001,1.820000000000001,1.820000000000001,3.1237013644960006,2.8877013644960003,2.731701364496,2.651701364496,2.4517013644960004,2.4157013644960004,2.42633376078044,2.3463337607804404,2.2663337607804404,2.3023337607804404,2.1823337607804403,2.3916224576252403,2.3556224576252403,2.79105649715724,3.0660661329872396,3.10206613298724,4.02589157137124,3.9898915713712397,3.9898915713712397,3.9898915713712397,3.9898915713712397,3.9538915713712397,4.03146492321164,3.97478095708752,3.9944694780643197,2.726795200703519,2.726795200703519,2.726795200703519,2.650795200703519,2.614795200703519,2.690795200703519,2.680162804419079,3.080162804419079,3.280162804419079,3.400162804419079,3.758420054639879,5.371830513199079,5.407830513199079,4.972396473667079,4.73738683783708,4.73738683783708,3.933561399453079,3.933561399453079,4.009561399453079,4.485561399453079,5.085561399453079,5.2815613994530795,5.203988047612679,6.020201130332799,6.000512609355999,5.964485522220799,6.1604855222207995,7.4449976795807995,7.480997679580799,7.5969976795808,8.6369976795808,27.538854865500802,42.8902968901808,44.2902968901808,71.2902968901808,142.05203963996001,223.26934048455598,314.309340484556,386.70934048455604,499.70934048455604,530.949340484556,596.749340484556,643.505340484556,816.3053404845559,1064.3853404845559,1119.465340484556,1150.785340484556,1218.345340484556,1333.26581136796,1374.26581136796,1374.2298113679599,1431.0298113679598,1468.4612992105997,1502.3412992105996,1539.0612992105996,1559.7412992105997,1595.5154420246797,1580.884,1591.3239999999998,1569.004,1526.924,1451.844,1381.164,1331.844,1251.644,1252.0439999999999,1205.204,1175.0439999999999,1046.244,837.404,810.3639999999999,818.7239999999999,783.684,719.6439999999999,714.164,731.6,677.52,642.76,615.2,583.32,573.64,519.88,522.52,512.36,519.4,504.08,518.08,517.32,504.84,478.52,452.08,440.76,434.32,397.84
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__.385,1264.0,5172.0,5975.333333333333,5607.75,4808.0,4618.333333333333,4345.285714285715,4373.0,6108.444444444444,6517.0,6222.0,6037.5,5631.7692307692305,6447.857142857143,6322.466666666666,6056.0,6314.117647058823,6521.222222222223,6893.8421052631575,7115.45,7373.9047619047615,7328.136363636364,7023.782608695652,6789.166666666667,6586.08,6535.524,6179.684,5876.499724643705,5867.459724643705,5828.499724643705,5735.139724643705,5682.579724643705,5528.459724643705,4766.819724643706,4430.659724643705,4314.139724643705,4167.259724643705,4177.299724643705,3541.0597246437055,3655.4597246437056,3862.1797246437054,3604.8597246437052,3260.0997246437055,2724.6597246437054,2311.6997246437054,1913.2197246437054,1668.1797246437054,1691.8597246437055,1656.8997246437054,1744.7797246437053,1856.6957246437055,1908.3757246437056,2051.64,1987.44,1967.32,1925.48,1904.52,1890.68,1908.0,1913.72,1985.56,2014.28,2006.72,1984.4,1747.88,1556.8,1501.8,1543.92,1764.2,2188.84,2321.64,2375.04,2416.08,2442.72,2349.64,2253.4,2225.24,2183.6,2125.64,2132.2,2184.24,2258.0,2261.52,2214.12,2136.84,2063.84,2024.12,1998.64,2006.44,1946.6,1849.88,1744.4508324722055,1671.4108324722056,1541.0108324722055,1099.2508324722055,863.2508324722055,800.3521464420671,722.5371012453278,688.9371012453278,633.8571012453278,699.2571012453278,694.4171012453278,608.7771012453278,638.4171012453278,796.8571012453278,1192.7371012453277,1391.3371012453279,1676.3771012453278,1751.7771012453277,1832.6971012453278,1980.8171012453279,2191.657101245328,2551.457101245328,2630.897101245328,2892.1771012453282,2931.297101245328,3056.4062687731225,3159.4462687731225,3105.1662687731227,3218.1662687731227,3270.0462687731224,3290.8249548032613,3340.8800000000006,3342.1600000000008,3344.7600000000007,3266.5600000000004,3245.5200000000004,3230.6800000000007,3162.5200000000004,2992.4000000000005,2634.039732037201,2450.5966786260005,2147.5566786260006,2133.5387106532007,2092.806937070801,1931.5269370708006,1746.7335210676806,1379.4935210676806,1335.7300373540807,1073.7700373540806,1033.4100373540807,908.2940373540806,779.2580373540806,735.0980373540806,643.7188529696806,591.8388529696806,570.9228529696807,520.8828529696806,548.7228529696806,556.9379289258807,585.4438748257206,624.2582590533207,649.1712777368407,638.7712777368406,638.6912777368407,581.2726436788407,460.56293380972073,471.4343721694007,402.1323401422007,361.9441137246007,361.9441137246007,333.4975297277207,333.4975297277207,276.61191392476064,294.0757175342007,294.0757175342007,294.11171753420064,294.14771753420064,323.9131092424406,279.37229362684064,279.37229362684064,279.4482936268406,281.5724845918806,238.6924845918806,260.2591430020806,228.95319710224058,196.7526676089206,188.0896602761606,188.0496602761606,188.0896602761606,145.1544071224846,164.9259754315646,153.81853707188463,305.5785370718846,476.3385370718846,684.5785370718846,728.3762076790846,764.7821001602846,754.5111996768445,737.0473960674046,737.0113960674046,802.7579423102045
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium;s__.9,4031.0,6982.5,7839.0,7178.5,7541.2,7563.333333333333,7508.142857142857,7642.5,7746.222222222223,8411.9,8069.363636363636,8242.083333333334,8347.615384615385,8253.92857142857,8873.066666666668,8449.1875,8157.529411764706,7820.277777777777,7515.210526315789,7364.6,7230.0952380952385,7458.863636363636,7191.173913043478,6953.083333333333,6702.96,6541.76,6247.04,5865.004947372948,5708.964947372948,5566.484947372947,5312.884947372947,5039.924947372947,4731.444947372947,4423.924947372947,3873.684947372947,3772.8849473729474,3492.2449473729475,3278.4449473729474,3122.5249473729473,2538.8449473729474,2538.084947372947,2505.604947372947,2496.4849473729473,2557.0049473729473,2486.5649473729472,2415.2449473729475,2112.604947372947,2164.8449473729474,2183.8849473729474,2244.9249473729474,2362.644947372947,2325.7649473729475,2377.9600000000005,2377.28,2207.4,2175.5200000000004,2195.88,2178.4400000000005,2160.7200000000003,2167.2000000000003,2118.5200000000004,2056.1600000000003,1925.9200000000003,1840.8000000000002,1758.1600000000003,1692.5200000000002,1603.9600000000003,1653.6400000000003,1609.0800000000004,1619.3600000000004,1570.9600000000003,1422.8800000000003,1384.3600000000004,1347.8000000000002,1386.8000000000002,1423.4000000000003,1601.7600000000002,1667.4800000000002,1816.2400000000002,1839.0000000000002,1835.4800000000002,1843.3600000000004,1869.6400000000003,1939.6400000000003,1907.2840000000003,1898.4440000000002,1850.5240000000003,1836.4040000000002,1873.7640000000001,1888.6840000000002,1939.7640000000001,1921.1781335009698,1833.01813350097,1887.77813350097,1824.33813350097,1762.4981335009697,1722.8647231470586,1657.1047231470586,1624.6647231470588,1522.7047231470588,1397.5047231470587,1253.5847231470586,1249.8647231470586,1149.9047231470586,1233.9847231470587,1326.9047231470586,1402.4247231470588,1449.3847231470586,1600.8247231470586,1846.7007231470589,1885.5007231470588,1899.7807231470588,1951.0207231470588,1936.7007231470589,1985.1007231470587,2025.7807231470588,2186.566589646089,2252.526589646089,2177.486589646089,2210.766589646089,2274.4465896460893,2434.6000000000004,2505.0400000000004,2542.4800000000005,2613.92,2650.04,2608.04,2504.72,2412.52,2319.0718118684,2208.7118118683998,2106.7918118684,2086.6718118684,2036.6318118684,1906.7118118684,2103.6318118684,2183.5118118684,2369.3518118684,2453.6718118684,2599.1518118684,2589.7918118684,2430.9518118684,2375.9118118684,2415.5118118684,2415.9118118684,2610.2318118683997,2675.0318118684,2805.0318118684,2795.8318118684,3061.6718118684,3163.1918118684,3292.8318118684,3532.5918118684,3668.5518118684,3734.92,3778.72,3844.52,3853.48,3809.96,3729.8,3608.0,3576.0,3371.48,3296.76,3103.36,3138.8,3290.88,3466.52,3489.84,3640.56,3551.32,3584.96,3550.64,3586.8,3305.52,3353.36,3399.04,3288.12,3249.68,3971.12,4005.24,4141.96,4185.0,4063.28,4041.12,3918.36,3969.44,4082.12,4429.8,4712.72,4727.2,4790.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii.57,6249.0,9184.0,9077.666666666666,9648.25,8474.4,8815.166666666666,8471.857142857143,8501.125,12379.222222222223,13208.3,14648.363636363636,16393.666666666668,17259.76923076923,17929.071428571428,17305.6,16398.25,15675.176470588236,15190.333333333334,14860.368421052632,14804.65,14642.57142857143,14508.09090909091,13993.173913043478,13519.083333333334,13081.52,12831.6,12370.28,12015.72,11722.08,11644.44,11321.48,11160.8,10876.4,9215.0,8473.64,7361.52,5975.48,4966.56,4045.52,3983.32,4217.16,4388.32,4425.76,4426.44,4144.68,3780.12,3386.56,3391.08,3464.2,3590.36,3922.0,4397.2,4808.36,4875.84,4836.84,4783.24,4854.2,4897.76,4992.44,5054.04,5168.24,5234.64,5233.52,5144.56,4971.48,4792.92,4611.04,4558.72,4589.56,4789.32,5004.4,5117.76,5247.84,5156.56,5072.96,4863.76,4554.4,4455.04,4354.92,4387.44,4564.64,4553.64,4486.56,4505.36,4358.3240000000005,4227.844,4126.764,4036.5240000000003,4068.6040000000003,3964.764,3805.0040000000004,3651.529254740985,3448.8892547409846,3332.129254740985,2915.489254740985,2609.009254740985,2422.261597797713,2181.101597797713,2112.621597797713,1990.1415977977128,2001.261597797713,1858.821597797713,1574.8615977977129,1623.221597797713,1812.541597797713,2134.5015977977127,2374.0215977977127,2626.941597797713,2574.661597797713,2879.5775977977128,3028.6575977977127,3203.8575977977125,3420.3775977977125,3567.457597797713,3857.977597797713,3971.6575977977127,4107.612343056728,4279.332343056728,4240.052343056728,4471.852343056728,4600.6923430567285,4739.8,4929.08,5038.12,5367.76,5442.44,5615.96,6061.96,5917.28,6121.32,5944.36,6318.88,6673.16,7840.24,9031.64,9954.12,10286.08,10642.08,10896.48,10844.56,10788.44,10654.48,10696.8,11094.24,11797.8,13028.08,13813.88,15305.72,15431.16,16196.36,16967.6,18001.44,18307.68,18652.64,18939.68,18632.88,18026.92,17423.32,16367.84,15074.24,14578.4,14473.6,14234.24,14500.0,14641.64,15091.12,15898.04,17067.04,17353.8,16981.8,16247.56,15882.04,14548.64,14727.84,14183.32,13837.88,13563.36,13498.4,13803.16,13187.6,13224.44,13517.68,13788.56,13619.16,13470.24,12934.12,13248.2,13997.28,14647.6,14688.84,14225.92,14125.32
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__.984,356.0,269.0,220.66666666666666,218.25,182.2,183.33333333333334,168.85714285714286,155.25,174.33333333333334,169.9,329.3636363636364,428.9166666666667,481.61538461538464,550.7142857142857,527.0666666666667,502.875,488.11764705882354,494.6666666666667,483.42105263157896,493.0,484.85714285714283,474.0,474.17391304347825,458.9583333333333,444.24,430.0067458101636,423.16674581016355,418.2316949082256,414.8716949082256,416.39169490822565,418.4316949082256,422.3516949082256,422.2316949082256,410.5116949082256,408.5116949082256,332.5516949082256,272.1916949082256,228.47169490822563,171.91169490822563,171.4316949082256,189.5516949082256,206.5516949082256,203.2716949082256,211.03169490822563,205.7116949082256,195.79169490822562,187.35169490822562,168.91169490822563,167.4316949082256,171.95169490822562,179.02494909806205,183.10494909806206,202.00000000000003,198.80000000000004,195.80000000000004,186.48000000000005,190.76000000000005,189.24000000000004,190.32000000000005,188.88000000000002,193.68000000000004,196.32000000000005,198.80000000000004,199.80000000000004,198.52000000000004,183.68000000000004,165.28000000000003,146.92000000000004,131.28000000000003,120.60000000000004,123.08000000000004,123.64000000000004,126.32000000000004,124.28000000000003,117.84000000000003,113.28000000000003,110.28000000000003,94.52000000000004,96.20000000000003,98.68000000000004,110.40000000000003,111.00000000000004,110.64000000000004,122.56000000000003,120.83284685475091,115.59284685475092,112.43284685475092,109.51284685475092,110.67284685475092,104.63284685475091,95.87284685475092,87.19684685475092,85.71684685475091,91.87684685475091,81.91684685475091,76.49146644760094,74.54777146519218,71.21244288148554,71.13244288148555,69.65244288148554,68.73244288148554,67.45244288148554,64.45244288148554,66.25244288148554,70.09244288148554,121.21244288148554,146.17244288148555,168.57244288148556,157.29244288148556,162.77959602673468,172.57959602673466,196.65959602673465,207.41959602673467,209.37959602673465,249.45959602673466,249.97959602673464,252.81559602673462,308.49559602673463,350.77559602673466,363.73559602673464,366.16097643388457,368.70467141629337,373.0,387.68,434.08,445.72,473.12,485.44,482.2,475.88,412.764,379.80314175852,359.46825670389194,371.860809229452,385.28948844977197,374.969488449772,355.86115259605197,346.528762374648,345.352567616088,305.37535232039517,304.7393523203952,301.9033523203952,252.06834789135522,209.01889292475525,210.96664102755523,224.79175250515524,235.31387804331524,255.59824309639524,241.19824309639523,208.21222980555524,208.25659354151526,195.93988096359524,192.17878300927524,192.62433058060324,205.09390668532325,205.09390668532325,203.92967036925126,201.46855542387925,189.13579786675527,173.39196714599527,181.22785700567525,181.4515778905152,183.1386148876272,192.84146370662722,200.28161899748002,207.3560346428,220.28763472372,236.17927733396,242.25770329687995,236.41807278539997,233.00754939239997,229.75708300835996,212.36147555675996,222.71003668619994,217.5701190056799,211.0813979015599,212.6485763016399,214.9222185961199,212.3966710247919,199.8910949200719,202.5061952287839,204.6431292228559,215.7605817034559,253.6207867350199,264.8559382354599,283.46004837577993,295.81239428825995,308.85220945927193,319.09209140947195,319.72795778143194,325.063819568392,411.608219487472
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__plebeius,31048.0,44783.5,62284.333333333336,62059.75,67132.0,65062.0,70419.14285714286,73822.5,79665.44444444444,89735.5,89328.09090909091,93636.25,95468.61538461539,97463.0,102140.6,96867.3125,93785.64705882352,89949.5,87411.63157894737,84783.8,84543.76190476191,82756.18181818182,79296.78260869565,76371.41666666667,73656.04,72414.2,70707.28,66815.92,65513.76,62828.6,60807.92,57024.04,53614.32,49089.48,42277.52,39511.0,34661.88,31724.68,28365.8,22886.12,22760.68,21475.08,21494.92,20823.8,20232.84,18190.36,16988.76,17764.88,18121.28,18591.32,19397.52,20299.36,21202.36,21149.36,21187.08,21411.36,21514.48,21674.72,21715.72,21767.6,21715.96,21648.32,20336.48,19141.96,18378.72,18244.4,18228.72,18304.44,18690.72,19653.76,19648.96,20288.76,20548.6,20936.72,22242.2,22294.44,22162.16,22449.44,21931.36,21786.12,22064.08,22036.56,22300.08,22766.2,22311.76,23005.56,22734.88,22822.8,23359.2,24303.68,25664.2,25186.397264098563,25870.63726409856,25937.63726409856,24536.597264098564,23394.557264098563,22150.338858111274,20987.53885811127,19939.938858111273,18574.658858111274,18628.89885811127,19504.978858111273,20654.338858111274,23504.578858111272,25666.018858111274,26596.89885811127,27688.37885811127,28021.258858111272,29317.418858111272,32219.098858111272,31858.498858111274,32254.738858111272,32680.418858111272,32840.13885811127,32658.778858111273,33194.93885811127,34372.38159401271,33240.66159401271,32283.18159401271,32771.70159401271,33348.82159401271,34407.84,35422.36,35770.24,35703.16,35374.92,33884.84,32526.48,29194.12,26329.68,24728.96,23243.96,21995.12,19671.76,16834.16,16032.84,15508.08,15443.28,14892.88,14024.32,12138.76,11093.92,10496.0,10121.28,9792.0,10008.0,9475.12,9192.96,9589.56,9536.6,9463.8,9855.4,10311.04,11355.44,12815.32,13770.6,14185.04,14745.08,15664.28,15860.44,16745.4,17085.36,16659.52,16859.48,17004.76,17648.4,18688.4,19558.6,20280.72,20259.4,20098.92,20399.32,20348.16,20474.24,20552.16,21033.36,20701.84,20300.92,20435.92,20281.32,19510.56,19969.92,19931.64,19001.04,18740.8,17732.04,18299.04,19337.2,19210.2,19017.92,17947.0,17013.48
