,2012-01-12,2012-01-12.1,2012-01-14,2012-01-22,2012-01-22.1,2012-01-23,2012-01-24,2012-01-26,2012-01-26.1,2012-01-27,2012-01-28,2012-01-29,2012-01-29.1,2012-01-30,2012-01-31,2012-02-01,2012-02-02,2012-02-02.1,2012-02-04,2012-02-06,2012-02-07,2012-02-07.1,2012-02-09,2012-02-12,2012-02-13,2012-02-17,2012-02-17.1,2012-02-19,2012-02-19.1,2012-02-21,2012-02-22,2012-02-24,2012-02-26,2012-02-26.1,2012-02-28,2012-02-29,2012-02-29.1,2012-03-01,2012-03-04,2012-03-05,2012-03-05.1,2012-03-08,2012-03-09,2012-03-11,2012-03-14,2012-03-15,2012-03-22,2012-03-22.1,2012-03-28,2012-03-29,2012-04-01,2012-04-03,2012-04-03.1,2012-04-04,2012-04-07,2012-04-10,2012-04-10.1,2012-04-15,2012-04-15.1,2012-04-16,2012-04-17,2012-04-20,2012-04-22,2012-04-23,2012-04-23.1,2012-04-24,2012-04-28,2012-04-29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,235.5274327102118,200.2363007903699,697.3960722337279,805.9729037474564,0.1,158.49910413693604,708.5173393259748,788.7355993105933,791.4429813706474,746.2986722219638,295.0905037047968,533.8435018390886,196.21036892481226,711.470396269806,657.0432322431529,824.5811975900216,483.5143981742209,772.9914183735484,704.9817788089467,539.0263552404074,766.7358923148023,617.6225212165361,736.6671169324399,590.5580505256388,776.5118756123063,391.8836750746222,540.4222305102023,383.8112014249226,609.5545570333957,472.4628683460039,792.0467466448079,82.5910611044609,625.6925780365666,601.5341169248069,527.2277391921042,830.4189058400906,567.2361743063566,567.086825821077,728.9463111704985,377.53138308466623,591.5758547660133,494.8801199782216,606.9192202630951,574.2374261649009,518.1481293901131,438.72707636632174,625.8816152742072,577.1209696960592,626.8779620765249,735.4457080875113,500.528266463251,723.1642863431496,716.2379594304817,695.4935396919608,550.667278811305,671.602645238677,708.6419995222182,706.4929616678332,775.2229515941119,686.3989205150095,685.0924367996748,660.1396500705762,655.5105250617906,1227.9817063966718,334.90752590277634,10936.059043032825,0.1,474.0090202976279
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,148.43234096794004,92.3066975649225,23.801047480260774,37.711203147401626,160.43707669080376,139.88927833975362,23.197213966218214,38.685695988787,40.32709571533208,38.52964803948417,27.20983910917603,13.223980964463705,92.10590898954871,29.793887722477276,44.90229557294083,39.531834151164084,18.8196658727811,37.03338165021872,22.26723027863959,15.864620901768411,29.80455529938226,40.52213466290379,22.211010118842335,15.116781200522468,37.41062842561595,71.20456640207233,18.695498730665932,68.06938508492101,17.70501343289845,44.558613928330516,37.037756051965786,142.88845998570798,16.018170980329057,20.08218706662262,13.64229773476436,37.095117042288294,24.99736168419629,41.063668862829175,34.507976848362524,6.615028464348346,39.111239600746096,8.329872515117893,71.83488912292056,24.264520743258682,53.88926303898846,13.805259540201506,24.99996122796874,13.7162471883421,21.116829987621816,30.214738686315176,78.56438068647734,51.87211038136443,28.581543233635543,30.216243519124642,19.897034602832896,29.79512156933151,23.059572063195507,20.834839336280112,37.90650403180681,25.92358157784749,19.68436287923303,31.6947028671995,21.79349715635495,0.1,86.07628065983646,1261.6010343592297,0.1,49.780962145646924
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,463.75627151143624,314.8497821453856,398.8622829949309,484.8778901523988,342.1780469037644,405.839893140508,402.9180545292354,478.6821229684261,483.86105211546146,457.4398882679923,208.94079462355023,293.61379329545116,312.39865708772834,419.8318384022435,428.46740056372016,498.2992171934884,281.969776847666,467.06426724360387,398.9991017382125,302.35249414187155,447.0442440068585,398.80864098694923,414.4546747158001,325.9503246868262,469.68030476614615,359.6706886561833,309.6740953235262,348.3513743539986,341.3617064992016,336.85910947724835,476.44863082301816,375.5269361725635,345.3471103310983,342.98765333858194,291.339659758571,495.45993758111945,337.635077781048,375.2172527647606,439.4776863838604,201.2275099234353,382.68839280340313,262.97544084839166,466.9329733564667,339.3616788548796,381.20244272219594,248.18443540396834,366.491309740276,316.0575416368046,357.88030786569874,432.6126702809255,430.3671699570863,477.3307126327559,419.33575125868515,412.96205872147954,317.5301795515031,400.2221201390988,402.6567798292652,396.3853281212239,470.20844507111764,398.4270460083024,383.161070798252,399.035166392588,373.5518089296668,166.59007855177117,366.4975445566186,8336.79985728601,0.1,349.85968222016584
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,44.045511966240575,58.86193589721914,393.1575228117171,447.91818164456845,0.1,4.358689839817831,400.0486732822419,437.2129191658394,437.76019343449354,412.4723263494416,155.5252146574284,304.11180528501967,56.632378191185694,397.60786698632756,356.2015522078347,457.6593122208422,271.11649203710573,429.041832597833,398.5670129661606,305.47647537180893,429.94917381639567,335.89617751016715,417.148635914622,336.1117095877892,430.86399866583304,184.37431533041902,304.504312114047,181.6308548874636,345.5949225492452,248.38002719136907,440.1925494540351,0.1,356.10697742097426,339.3979476618635,299.97507271231245,462.61632179603345,316.2161103411343,305.97431398717737,404.8574417228669,216.79611033269143,321.5422469074384,284.39894488881947,309.8407284053533,320.7772663442928,269.2233194292325,248.07078976418168,350.5408687592584,329.13188431083967,353.5783047203231,411.37512750629224,243.31464420748463,390.49845776835326,401.16465871603054,387.98933784611046,309.74154677500695,374.27165984370424,400.20863323726206,400.35685313862336,429.7961565236618,385.37915614077195,388.55781400630735,366.3615380119345,369.9098682354951,836.7428710522505,141.6256236362719,5603.734727486785,0.1,245.98434425852787
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira,317.15775931093566,217.96845692635986,305.24163781305015,368.3241476725495,218.0962484958581,274.4255457929437,308.6098321245225,363.1624825118,366.70935713570987,346.5587754064267,155.29046584593272,226.04000708680093,216.10970084034292,319.80715787799676,321.85437458670606,378.2764850693369,215.1628201200313,354.57133406976743,305.82832464926895,232.06516763158263,341.13651949871894,299.9730224525549,317.9620274251825,250.79803452065437,356.50421433500287,259.70099406796896,236.91995407057829,251.80738649330658,262.0705094632945,250.14706050144267,361.9266767173932,249.7247622225869,265.72205979156905,262.602101687805,224.12648471524938,376.81233323900665,256.86969056872505,281.3096914808577,333.7346836588244,155.68115509267045,287.7768399045163,203.5513662419055,343.5903901328286,258.45229613431974,281.99274097559163,190.24475342352753,279.49022335862827,243.48052726741298,273.95353969582897,329.6949238578093,312.82180056363103,357.9813480194197,319.7972053077413,314.2896954854161,242.70302789516603,304.4340718028648,308.4480334992005,304.22702891650334,356.76324339559795,304.2369940212861,294.2197085788436,302.9098216914551,286.0274346374024,188.942760273946,260.40429077190873,6141.147791277231,0.1,258.7062692075808
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,7.27515027490273,6.024554227260308,19.57268366448701,22.668267964601025,0.1,5.085308261332209,19.880148363881162,22.191898682896028,22.27521930328741,21.00701117574445,8.363005300756628,14.958858767096206,5.911264682969405,19.993795137590265,18.546636221527017,23.196132205742394,13.58099350531757,21.744751103471565,19.777088137328658,15.115987213398311,21.53595891398021,17.425904653434102,20.66096083513474,16.550371328634128,21.844771825651712,11.272278690291877,15.168345931734612,11.032176652336073,17.092703931997974,13.394528490173355,22.276486478513046,2.981396818293041,17.535025029828684,16.880163374684113,14.776235718877958,23.347484381027172,15.946403963523023,16.018335469485933,20.503766799503445,10.565864621933802,16.69242283773416,13.84845404786391,17.275557140262062,16.138293837196176,14.713512584727257,12.307509365546776,17.582842581670835,16.16879300842953,17.592251720064812,20.664789047067305,14.338727716610162,20.424672870055694,20.121085581210586,19.549981822018164,15.45991208659909,18.881342187993436,19.882974899908678,19.812471176572565,21.811154783401427,19.275875649384858,19.209867507735023,18.5704793776737,18.394411975719663,33.38110340634428,9.752872480321647,311.1324308558127,0.1,13.462407809566132
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,248.62116623810994,168.5531746170074,210.9020823073264,256.6311730226222,184.8787504378404,217.8538796396257,213.02275287977528,253.39301547708828,256.16899856214053,242.19233812440686,110.89512537420491,155.1298009318523,167.25558205196506,222.1236533927723,227.10135882688576,263.75658275258564,149.1503335046318,247.22291962749483,210.93093758410916,159.8102367674174,236.46696552583143,211.3453978422832,219.0756166292821,172.2270000536995,248.61241032175178,191.58205896394352,163.74911842644707,185.52749552777954,180.4229691329079,178.80711615687414,252.16931767185943,201.96122820623893,182.47600619518448,181.34701102683667,153.94295716588556,262.1913427149182,178.66441974110376,198.9262116658704,232.61146486734498,106.24879606154474,202.80900690319646,138.8430248723522,248.13523327389163,179.55380157536766,202.44258623744892,131.2014616600201,193.87392607387827,166.9732499729326,189.22575503706898,228.87199502503918,229.05206217336823,253.05261896497603,221.8279856157896,218.514667845581,167.92376064270223,211.78787245375065,212.8811592557348,209.51288164847685,248.90476580793705,210.7325416058895,202.5102432107498,211.21583174787224,197.5049144396875,82.5410278026325,195.59976285149014,4429.710014899131,0.1,185.8066957838011
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus],501.53739119490194,304.5841248125891,0.1,25.97238478815671,586.0695916051641,481.30145685332565,0.1,31.819049475344315,37.35118168505355,37.02814732439328,57.687023563287845,0.1,304.4097564794535,10.361705906284698,72.07136821961811,29.98678548499918,1.9078483879462278,28.02026154960365,0.1,0.1,2.885751408875636,61.68617704347764,0.1,0.1,28.89766231377544,202.67169865574832,0.1,192.49943048708892,0.1,95.93284997103154,25.445084307381403,502.4034592719509,0.1,0.1,0.1,20.433917516643287,12.73104109072997,70.50400208264725,24.93102495587556,0.1,60.15600667317484,0.1,175.699680556667,9.144797452321358,123.2615097942576,0.1,4.766522879325476,0.1,0.1,8.614656722647927,214.3554983581294,88.13506947821108,5.3555263587914546,14.052254785677778,0.1,15.7868518696196,0.1,0.1,30.855410106501765,0.1,0.1,24.17376293557386,0.1,0.1,263.8771104139569,3048.060079585802,0.1,114.49510646815048
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,44.27505197303904,38.070463177791126,136.36787767139265,157.4694880730905,0.1,29.28800708122865,138.554980649301,154.07911903337444,154.58888142032774,145.76467923606566,57.484339789423444,104.4503518580136,37.2840414865098,139.05007431648366,128.1923977729537,161.09310014100532,94.5163623179479,151.01465715597715,137.8739010539213,105.4325689254267,149.88038774825128,120.52259523216507,144.0840292094643,115.54077970704388,151.6997835343901,75.89533413366014,105.67023564380113,74.3531034522443,119.23074004868413,92.02430865531666,154.7488983140489,14.374194411577783,122.4147110039596,117.62883085355179,103.14854988697824,162.2680114166896,110.84511434332623,110.61218696484671,142.415094671296,73.90144592501589,115.43608205833705,96.87668757854622,118.02812985772401,112.22644808354971,100.85902966010791,85.80289813141049,122.33790209758772,112.92525152247887,122.58238069401585,143.74321149709124,97.09325681591969,141.06187315943146,139.99974755006704,135.91371581383635,107.6627397414084,131.23712544520205,138.58115523774418,138.18820669877735,151.44090566865546,134.18584642028273,134.00890261235372,128.96662845772167,128.1849624622328,243.01535083668625,64.54113014060313,2127.160943710983,0.1,92.26111057959928
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,63.69154389718723,45.469281976446595,82.11668084807451,97.51501205611211,33.59197183937253,53.10685777281727,83.17431112898305,95.88563095011428,96.60115988091927,91.21976925080196,39.13591263699042,61.5793411159495,44.979002508704696,85.18580075780798,83.12257005356588,100.00974699331181,57.52635760205359,93.74621292242111,82.55071852122983,62.820644707685226,91.21282177461237,77.70358466372254,85.9902213514138,68.24638345263905,94.22658820638061,60.955228143027675,63.69786882414114,59.272272149465806,70.98003959854282,62.91411623559175,95.82448467947629,45.600572845165146,72.30713972617905,70.71461976124712,60.96532343946849,100.02198454185226,68.23483702653665,72.33357575357752,88.29819262170498,42.84759845357355,74.50296457541872,56.078571542408035,84.55690600928166,68.81031726355776,70.28393201619156,51.359930160570805,74.62822698351987,66.42294173082294,73.74225946447353,87.90705283819058,74.6832248518347,92.11534264816729,85.39498088054904,83.55239911538166,65.12238996167285,80.84027965498932,83.1526460406362,82.3485726991296,94.21309457520564,81.46156049270553,79.72111173604213,80.07727513435904,77.03670288516378,86.04707799470842,58.55351825649297,1515.2300040041914,0.1,64.42024213300475
