,2012-01-20,2012-01-20.1,2012-01-25,2012-01-27,2012-01-27.1,2012-01-31,2012-02-01,2012-02-02,2012-02-04,2012-02-07,2012-02-08,2012-02-08.1,2012-02-09,2012-02-12,2012-02-13,2012-02-14,2012-02-14.1,2012-02-14.2,2012-02-15,2012-02-16,2012-02-17,2012-02-18,2012-02-18.1,2012-02-19,2012-02-19.1,2012-02-21,2012-02-21.1,2012-02-21.2,2012-02-22,2012-02-28,2012-02-28.1,2012-02-29,2012-03-04,2012-03-05,2012-03-08,2012-03-08.1,2012-03-11,2012-03-11.1,2012-03-13,2012-03-19,2012-03-20,2012-03-31,2012-04-06,2012-04-09,2012-04-11,2012-04-13,2012-04-14,2012-04-21
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__,727.5559521633004,904.4888507172229,715.1021922728661,639.3891383748664,729.9446925255216,699.9683173839875,589.4856817346799,602.7223656592424,603.8510525636,819.0491451711171,816.9026738738003,727.10189834018,760.3787187949127,752.9758782654121,182.26159470629,691.9080268015252,91.92425322527772,709.5903206031498,846.420991914634,659.4502212558988,510.4384275537656,559.6339261844099,232.6569763356206,642.0081110285827,578.6897948513223,848.128427543624,41.95634560103964,769.819098847294,848.5070554081522,365.6340775775868,417.4953087691567,823.7384012303763,764.0250666284512,802.6021145435387,615.044214186703,75.40449763421286,49.85276732074382,598.1334675277424,0.1,172.17521079519028,228.55816219089942,0.1,709.371720323426,584.2927887505941,664.6916694638107,580.7043529658552,642.174304938204,611.004520705869
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,599.2103167335928,745.2194469548463,588.919413047252,526.8229643602492,601.4463207014246,576.7231004517598,485.79645006575157,496.6869381939615,497.5784378553287,674.8538603192281,673.0678241892911,599.1352411661414,623.5642408277824,620.4250090164363,152.71406611326816,570.0749425733802,79.07451634877543,584.6486890373756,697.1746578239572,363.5014316324785,420.6881920219625,461.0553506130378,193.7437633620465,528.9781996684574,476.91263206559324,698.9456130504856,38.1377490107999,634.3023867198565,699.2049174814566,301.80550412991096,344.43467506216297,678.6972089206253,629.5029870626174,661.3098877003356,507.45223773499254,65.41792415317138,45.66836053423897,492.99873557385536,0.1,145.2080109876168,190.14625479689084,0.1,584.6084877845852,481.50469222602163,547.6505158298394,478.5328084649,529.1182499990949,503.50821985533486
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella,661.1836384100735,822.8010186076584,649.7684663896827,581.7076458938565,664.1235013944014,636.7819337546629,536.5675184173717,548.564726524454,549.4814421105536,745.1613816949906,743.1585794102854,661.6265724666376,683.3441535857407,685.0832756355001,173.09041095171793,629.4290291091809,93.17462164493021,645.5289322167413,769.3993390672829,85.12298587628452,464.7158392444525,508.9942186208431,217.5269379697669,584.0827370617308,526.7782676916065,771.9950558417748,48.384779354395064,700.405440727035,772.1887690605215,334.2013070646955,381.09268780253757,749.3693466522876,695.0613347216216,730.2196039622725,561.5290071608898,78.01582776666265,58.50118833218365,544.6554773707871,0.1,166.2171625062694,213.16726250646238,0.1,645.7305661797865,531.8056299492712,604.6691490166381,528.4974032465227,584.2428558332391,556.0917683530713
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1182.330774270945,0.1,1640.3435275991762,0.1,0.1,0.1,0.1,0.1,901.0413378668197,0.1,0.1,0.1,1789.496781032709,0.1,0.1,55.88922777463653,0.1,0.1,0.1,0.1,0.1,1627.2986442336176,2305.7688738666934,0.1,986.1852460237304,1597.6331997658958,791.4561768292205,0.1,0.1,0.1,0.1,0.1,0.1,0.1
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,710.4830312159836,882.419186340648,698.4213263855319,623.7222650626736,712.0286227540614,682.8578502902014,574.7740835312616,587.732844377526,588.9466098702204,798.9785742733658,796.9358424745201,709.1639790831717,750.3835514378255,734.4890190662878,170.35368502427553,675.0152845438541,79.90461830594484,692.2512211742742,826.359916050793,1170.2150941835355,497.59775088181885,546.0780889967324,220.95991184488943,626.2848590946215,564.2092570698419,826.9587283077342,30.47504251888858,750.9211398167827,827.4823755104342,355.08620826312875,405.9747990343622,803.6125550238337,745.3435599848926,782.9125284910623,597.9575625981048,63.92202318944332,35.17678274862468,582.9844813725853,0.1,158.1571636407162,217.6069658132557,169.55578823996268,691.6280603988916,569.7467751645477,648.4645821004373,566.2908040988859,626.437853617382,595.8202010215552
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,601.3123326675242,746.5050836603289,591.1422981343486,527.6285749874437,602.3183751596969,577.6691067396529,486.11882166715264,497.09892353614475,498.16899983364846,675.8834632767217,674.1750930461419,599.8599184150676,638.0936252217829,621.3159320109726,141.24917249861252,571.0425745549177,63.84183511206126,585.6180299953063,699.3076093910362,1192.3548934548828,420.8073093966573,462.0068784600853,184.61414522567682,529.7993574340192,477.1688056645512,699.4043369856386,21.76406912312932,635.2170577701521,699.906584963835,299.7695327889066,342.9325043209694,679.8264165818707,630.5274008768215,662.2841733344172,505.0587037805488,50.37245263992874,24.588462660433127,492.97765793739273,0.1,130.02610604893928,182.02572817076742,321.39948379303434,584.9333981011386,481.8807755030751,548.5819323622504,478.97435828822705,529.9252744828162,503.9434290970179
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,496.3686576841069,614.7968152701766,488.14189413184727,434.42644836597725,495.87155841367473,475.69652060291884,399.79723576690384,408.9161800144199,409.98767358601594,556.4905314125905,555.170330888838,493.69279342434345,539.9676083301943,511.50241027335517,103.72692906729266,470.27468653952997,36.06511612003052,482.253370675289,576.925969912359,1871.8486934224518,345.9111434040082,380.661278251773,141.8739019539391,436.22694206515973,392.37164175828093,575.2035216539782,0.26122925164724564,522.9507089044318,575.8776997196459,244.133329336495,280.17543143528485,559.8377105003556,519.2152691904719,545.2562780331475,412.43732448701763,25.198635409466654,0.1,405.06358629734007,0.1,90.50425754250216,140.83302609740184,1047.1756746595356,480.99721450564476,396.372585669665,451.77950152014427,394.05480420135734,436.31519846354246,414.565396217921
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,417.1725925643294,518.8225426216749,410.0082827405204,366.77451791360636,418.72727266728833,401.51513306799325,338.21113861748694,345.79322403543955,346.41417802922234,469.83372777792886,468.5904203261302,417.11806102190076,434.1481785103177,431.9402321157277,106.30041026167964,396.8867331419334,55.02649559863822,407.0329518446725,485.3752402588747,254.4315070843927,292.8825531766927,320.98746419403005,134.86904990099268,368.27501438818,332.0261317991504,486.6054239860061,26.524516746308993,441.6016763763801,486.7863506116465,210.1130986430038,239.79232770081376,472.50962384362134,438.2605234223439,460.40434763975065,353.2833943681251,45.51910858090555,31.759578772395702,343.2247921824624,0.1,101.06859825697862,132.36612969732607,0.1,407.00390449066424,335.2233128735412,381.2748283253324,333.15440039532865,368.37249394244435,350.54222614940187
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__,418.78808883275235,520.6906769627288,411.612694281579,368.08421181612914,420.2174225534533,402.9556819512427,339.37420961491176,346.99111267663216,347.63309153894704,471.51117784156315,470.27196322536406,418.58719868829905,437.13924804562595,433.47648581833397,105.43844630341114,398.31412880065346,53.59351880457652,408.49439422478343,487.2216618058681,343.2467297161102,293.87275823429246,322.15981938625094,134.35028254437162,369.5913665579082,333.16153333140517,488.27826621946497,24.8753141302343,443.1726977553836,488.4855802639249,210.59832253509262,240.433264990764,474.20657634923924,439.8320399022404,462.0444541565638,354.20853416160696,44.07426720539698,29.628379714537182,344.3681472297673,0.1,99.794686488994,131.94610288161078,0.1,408.3968566649705,336.3821117184438,382.64627211013647,334.31324171426587,369.6876715112334,351.7584304282389
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D,41.46969688183238,217.84716599505393,21.112616195926158,166.92638284969112,196.53699934429858,174.71667381056594,206.5531528124651,200.8728213663277,178.97687004294662,214.12785755133478,203.50016951041033,213.80683293193448,0.1,203.82119825486075,1512.457201255097,168.63137705467457,1946.5734070257636,175.82437052756677,87.38688148194224,0.1,198.90038850659596,115.23936136138198,1241.0478641723632,166.07600705646865,210.32283955793523,297.81817706352956,2068.565053900619,207.90206096923285,267.54534035276043,408.1916375836653,363.0515614734083,203.6155513025807,191.72842794207943,214.16736755597407,557.4576138475835,1916.2031813189292,2661.3801795934532,253.19660937164394,1090.4585324056861,1973.8299942755539,1112.9306923258255,0.1,256.45506790147056,197.64986646103776,161.7669199159019,187.94625137282213,167.91597952940944,201.43313479300537
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__,400.8982986194258,498.0811846276192,394.0727390817692,352.0727144566453,401.92499544434816,385.4449824456357,324.49550939579615,331.80122047371754,332.46419139362797,450.9999985980998,449.83688201132713,400.3259792277581,421.87135225336976,414.604492688936,97.62269752253633,381.01411059730253,47.024028055080805,390.7458590020218,466.3222291804125,556.9583186058546,280.9447277078407,308.2140528208776,125.90419038469125,353.5176905086651,318.5385584806521,466.8699716528967,19.25737195301897,423.8796213146783,467.13522013342623,200.7479855504299,229.41447694534932,453.6040209579122,420.7165997868734,441.9355204956989,337.9257096701994,37.976301507148335,22.501401548822383,329.17436730007694,0.1,91.20156603808564,123.88465890465025,4.634589076530293,390.47469308628683,321.6502045592598,366.02726742632444,319.69065528424125,353.60584578165384,336.364693390411
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,556.6865919393357,649.4558864289261,552.1919850148289,455.7918261557732,518.8153087660668,501.03235795637136,406.7257191048904,418.5025479504691,424.9931853750577,583.7871942734017,584.8366824855364,512.1734744171414,977.6326148980551,534.907426193432,0.1,496.3066118051385,0.1,508.2512943707797,637.6060922339018,27046.751542108457,347.0494437667055,406.84670464095774,0.1,458.0518706196175,397.34168168967017,585.0172837745404,0.1,546.995281954722,593.0695257300903,180.510012976555,232.51540752316217,590.1372842167908,546.6216537396465,570.9524781348294,336.740477073607,0.1,0.1,401.5170835235648,0.1,0.1,0.1,23150.37962088837,487.4203110057759,404.957901590718,476.8435485374235,404.6462349912498,457.7099923751577,424.8169957058422
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium,370.49647388587573,460.6751095479146,364.14533734687507,325.6603652807226,371.7858791334011,356.51140642938714,300.2678166064667,307.0053596247991,307.56978188412506,417.16681960920374,416.06881442702854,370.3464415844813,386.48331681344825,383.51696247492305,93.52137621711873,352.40417975528294,47.72540537353245,361.41152429601476,431.0450706783785,287.023603298029,260.0127580245586,285.02406788856695,119.05524111864256,326.99356522403235,294.77224576050037,432.01362834378256,22.338833790462473,392.09557875198857,432.1921691892416,186.3758800270042,212.76274525581414,419.5496723476035,389.1375959412586,408.7918870280224,313.44769797131136,39.2991169139275,26.63898233428481,304.6933041983338,0.1,88.60263265165152,116.9077477094537,0.1,361.33819056719585,297.61936292065735,338.5421733966501,295.78753388307786,327.0790590829239,311.2229589340175
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella,415.91549743578537,501.7244872403592,410.6081739312523,353.47996713444303,402.9921950105607,387.71071013552125,321.0351019032998,329.1954637502818,331.8660239405486,452.77580391762757,452.51762697479944,399.75938895548063,577.1505917524511,415.60750008097943,0.1,383.62181273544985,0.1,393.1596573582738,480.2560695334419,9930.297284736642,276.1371101456622,312.23469410220383,19.76573588365262,355.0693273159972,314.45909306026255,461.83364884858605,0.1,424.94829109402724,464.844062436276,173.29454571182674,207.3773626432514,456.4506398291485,423.0972570832986,443.2835719387445,303.41737378311745,0.1,0.1,321.72237384891747,0.1,0.1,29.216933192512734,8243.312029570418,385.5972064203802,318.8603528500763,368.5532952473051,317.68505605164285,354.99551222403903,333.9219120203598
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira,342.2452999240839,425.59763301756874,336.37254207181564,300.8672899616162,343.4829853572598,329.3671757136177,277.42375365974254,283.6456086904782,284.16038729334434,385.40729231509215,384.3898526555593,342.15855125542436,356.54846871163437,354.32134379220935,86.84195693509074,325.5714419904158,44.67015215358712,333.89381698935904,398.18870569762095,233.98122851428062,240.23728554486084,263.31542085313265,110.34630980865312,302.0985297905911,272.348551152975,399.1466729441561,21.25691198457807,362.2467603225515,399.3024877026745,172.280815182337,196.64115735054506,387.60520498860114,359.5095648592541,377.6712606823944,289.7037468251803,36.87753524973159,25.407336233969346,281.52566921222234,0.1,82.43722302866294,108.32410270665221,0.1,333.8503309636307,274.97466151085314,312.7648461228593,273.27965634843963,302.178055131607,287.541633283897
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister,303.24451110700926,376.8066287002919,298.0754565668589,266.35284039044996,304.06934239908315,291.5973933577916,245.50631579477496,251.03044452343238,251.52508855267482,341.1941860804658,340.3111201140487,302.8652523990672,318.6279504775563,313.66213217086323,74.31057917577925,288.24407506306653,36.17383840046803,295.6072170780743,352.74417797101944,389.0478099591155,212.56297761759674,233.1629241129456,95.61768098615,267.4455272760794,241.00176817871156,353.22396722850294,15.209649245628098,320.6789274306711,353.41517486815343,151.96886851786402,173.6375921423663,343.1605459908885,318.2814466804095,334.33800502954796,255.7738594873181,29.320864187201018,17.84785752705227,249.05982784110876,0.1,69.59734357756216,94.05027610286052,0.1,295.42720530341376,243.35141229423053,276.9061847405176,241.86622784994876,267.51277880603834,254.4823402528904
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus,0.1,0.1,0.1,8.741251115421285,16.71282160969365,0.5164815313489136,67.45742402871814,57.332325229089726,32.315300514887745,11.532845995160393,0.14692905192749744,36.9926664711374,0.1,18.461918504911516,1654.9642915033294,0.1,2170.045314024919,0.1,0.1,0.1,81.02380482501103,0.1,1334.64422904393,7.0464743549969215,74.74173195936483,97.77447898582551,2321.692500005755,18.33523876672756,63.51842771944364,357.78393613216775,292.29858638983825,0.1,1.7174977306517412,16.196309091978556,456.12265460588986,2140.4250503561225,2988.2087499323493,117.64566606473748,1238.360705828186,2178.255273141395,1191.2708539240762,0.1,90.08188161118218,58.87228406245622,0.1,48.933734572817826,9.075409434459518,55.63848036031474
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus],277.32341259842485,344.9943697044848,272.54931500322954,243.89661841015803,278.4474936491292,266.993638621319,224.93339902140312,229.96997246067463,230.36992472247996,312.42879631540126,311.59614227603333,277.38793086137247,287.7051201441953,287.2345507696688,71.5433779508301,263.91353269973007,37.71487739518925,270.66204052268375,322.6853031244249,108.57914404764811,194.7985200733278,213.43124365954944,90.37457007533335,244.8935175398066,220.82436178211094,323.6260593716583,18.840630508452808,293.65900407094983,323.7286226633579,139.90313545025595,159.60484868237933,314.201346997063,291.42864655285223,306.16100775611335,235.15726630485875,31.377456161788928,22.667053795899093,228.29330169391537,0.1,68.3355014141667,88.63594131532318,0.1,270.68987740925695,222.9421529381448,253.53211589330675,221.56125055500135,244.95938909775333,233.1270134977171
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__,298.7309015402854,369.34396595974914,293.85784764119353,260.9334938348536,297.81600681920344,285.7539363971241,239.92371232710516,245.4373644512769,246.16949844983,334.2487634562097,333.4959736882779,296.43547738231575,331.10945176164205,307.1994333558921,56.45677106619989,282.5132574508607,13.98995887075128,289.69784075729854,347.0573707543698,1538.2038208660335,207.50580600655428,228.7632021322142,80.50491267443208,262.0210626656145,235.43731993068178,345.1848401637406,0.1,314.07699140459147,345.71097802546024,145.38802451589095,167.27048350652026,336.30604537557736,311.8918459772892,327.4837394917568,246.1421638075825,7.5671097927459385,0.1,242.90976388922977,0.1,46.6630717783129,80.38671162104895,992.8553671731744,288.62135452531965,237.89685277418897,271.4033653195467,236.5396870794969,262.06690352104,248.8368969404711
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,252.83091938859855,314.2991572580609,248.5051823334394,222.1788102610832,253.64498471836592,243.2300610838784,204.83260383188457,209.4331127315567,209.8276129564163,284.6081267512694,283.86330011328084,252.65528870107624,264.3969895980593,261.6478690061262,63.18171307775807,240.42963462278848,31.743363486031583,246.5737184206613,294.13332236249767,239.887196304907,177.3634410188103,194.46818138290104,80.7228649536684,223.08902555847365,201.080501636421,294.70489387708386,14.366232748594935,267.5006860624263,294.8396059813995,127.02036814157194,145.04749760225283,286.2387928615053,265.4888584194603,278.8925643299296,213.67820119800217,26.005676328250168,17.04897197071387,207.83299381913054,0.1,59.62879950796234,79.31173662293904,0.1,246.48940474467344,203.0289272821787,230.97230499387314,201.7829034547784,223.14658963504277,212.31121196556242
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum,219.61863849779763,273.2143539299578,215.8372659276908,193.15157590127419,220.51400809434358,211.442770057792,178.13559783910176,182.12395812348066,182.43995442942898,247.4249835180947,246.76523453724974,219.6754998620075,227.7884514515723,227.47287579252355,56.70707246139308,209.00337674380424,29.93222259816886,214.34787862231082,255.54304816867776,82.51993713622981,154.27100512219326,169.02378393768726,71.61073792930854,193.9410092580568,174.88170570910236,256.2950927193995,14.989460214249052,232.56064907483193,256.3753011303737,110.80539706756446,126.40601675940714,248.82834548561948,230.79384868940838,242.4614136905047,186.24380175471936,24.912491608849407,18.039513469545224,180.79792458892902,0.1,54.182141465830135,70.22959931303294,0.1,214.37262189569626,176.5583973148693,200.78192183347645,175.46451183143537,193.99323567939794,184.62409277366626
